Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Australia,AUS,2.05133530941588,-1.64629276060377,-0.685109221290034,3.12440890934566,2.98223871616621,2.73953092805972,2.61251726692284,2.79958588575271,3.63864607453812,3.88549898573662,2.73354609011429,0.729781869182801,2.7740361493122,1.91232481392237,3.11057041061613,1.90739095765275,1.39339848998918,1.91249613831002,1.56811983624921,-0.124768741461196,0.632264496011231,0.981771621515961,2.15339832775771,0.902732553895234,1.08218148890933,0.704511799724457,1.16312811538609,0.62251098729871,1.3466306507712,0.695209563773375,-1.35774770320791,1.86332687000336,2.91752727950202,1.09251403364293
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Austria,AUT,3.55354808185622,2.41398616813638,0.976092051303695,-0.298753799856229,2.00876130503556,2.51091305108029,2.07784870159793,2.03015241563726,3.3793812628262,3.56023814714031,2.94168464206538,0.929888060915275,0.986311683800295,0.650068295894712,1.93089688878541,1.62565909591297,2.75962370061296,3.43938549159965,1.13621131218787,-3.83849307623562,1.56453337880819,2.5811033185299,0.170488694211613,-0.836906795346636,-0.0285805465757676,0.174259722821304,1.01887723192984,1.56430689663536,1.98626296400239,1.30350317565873,-6.70639361073974,4.4669658436443,4.32849751156559,-1.76308859891033
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Azerbaijan,AZE,..,-2.01238310352751,-23.7612021557258,-24.2568641648081,-20.7755585486808,-12.8134294386306,0.280213889570334,4.78428235238688,8.96088676293809,6.46158407611676,10.1910292674816,9.05182203818752,8.62535106573642,9.37646036430615,8.30153847939059,26.6600947700296,32.9970665765516,24.0486787589595,8.29339095519384,7.12223856098808,3.54945543779385,-2.84718268648209,0.85388594737168,4.48320316777964,1.52243135535144,-0.147024760133903,-4.14117487259738,-0.824348468311783,0.62488437469257,1.61582943287135,-4.85235140794201,5.15148935903709,4.673317967871,1.23267992863603
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,"Bahamas, The",BHS,-3.29619175946311,-5.81532737138369,-5.57330907482256,-1.55554108245764,1.3503874431031,2.66415684647076,2.5876999442699,-0.222584467419338,3.23454357427582,5.72071861955573,2.79090551843051,1.37353399953901,1.5348629318823,-2.44284894921039,-0.353931310699963,2.1597593545269,1.197964733166,0.0223161568588637,-3.62901783567871,-5.41414044702256,0.248837037553542,-0.537416355238307,3.47892776270808,-3.756252482479,0.955837779605616,0.198544914739557,-1.84653148444181,2.728115494957,1.8159781736959,-1.33052999956263,-20.3291813559269,17.434844816468,10.5529690990486,2.55756046187126
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Bahrain,BHR,0.893819936325329,13.8269392087557,3.92058393511722,9.93939920516908,-2.84120790487738,1.2311327478419,1.40416077716732,0.411529525314464,2.06527153677192,1.58798229607446,2.55964691370853,-1.18735356761402,-3.81287513307996,-1.20657192911173,-0.710582645687865,-1.04880316974081,-1.47038032480991,0.0756469326690166,0.0637144631576234,-3.97919772562874,0.0771669589062469,4.78747209697194,2.60578123430011,1.5766868455926,-0.560855463138182,-1.66329278716239,-0.0791098754103388,-0.457057166110175,1.91849572888873,3.38274086937953,-5.17307400932464,2.11919822497499,4.76451212539493,0.42885937985659
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Bangladesh,BGD,3.54080541439843,1.52679628840617,3.47383819956345,2.7790785666494,1.98156571211732,3.18589383291992,2.62954460746047,2.57102378007102,3.20995244419584,2.70069249240193,3.38671358983686,3.34027882244948,2.24286058481829,3.22632477639362,3.81635685042457,5.20131368672413,5.44042881455881,5.91320275589507,4.96057170242533,4.07076421640669,4.65046297355514,5.501503282369,5.50548020192592,5.02341839695075,5.09905460197942,5.60449539732434,6.16181560014782,5.68710307010265,6.44197494702485,6.97264399779152,2.58647816564581,6.07069417020969,6.00847462887278,4.4907040939439
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Barbados,BRB,-3.48446373308893,-4.19297972140566,-6.01646094594443,0.499601553883736,1.77956018959944,1.850877928286,3.87935174789595,4.69699251955964,3.71107319952932,0.303697654101057,4.62813476022488,-2.50014582126109,0.129980080741561,1.5496090723601,0.83415869757664,3.41073813264497,5.56141136626469,1.59529283000614,0.107256161300668,-5.50548928278727,-2.61559986287286,-0.633787547060066,-3.69257089899511,-2.02836384026963,0.505392415183394,-1.39790250487843,1.27579693620899,0.50241999615892,-1.46593817049695,0.050927970591033,-14.5139743585979,-0.255760855683505,17.1554586161249,2.90779617567229
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Belarus,BLR,..,-1.24556719322608,-9.79838350074243,-7.80377013813873,-11.5955750793052,-10.1088526843034,3.14668598096435,11.8639521970984,8.88936445502398,3.86637869492188,6.29963628199231,5.26389218814623,5.71608251433059,7.79491781867831,12.2126184264071,10.1497671646981,10.6755867171242,9.09946004068696,10.581305038428,0.446705717445226,7.98573283435519,5.7975501732946,1.86726973670382,1.03749004802856,1.59406202466224,-3.9572512636508,-2.61191381567238,2.64480751685403,3.36999150781449,1.6513675093432,-0.251224685296094,3.29081749370279,-3.88854008026519,4.69120797390816
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Belgium,BEL,2.8302678771237,1.45537186156888,1.11956566849732,-1.34799947777529,2.90931869867012,2.17055024299408,1.12365026891848,3.54280305613241,1.74434797656973,3.30568109675036,3.46547823151502,0.752467698420773,1.25199428184297,0.615852527269695,3.1239312841995,1.76045646457337,1.87817418916214,2.91838151983706,-0.343476136908251,-2.69253471722568,1.77618341639121,0.613616927857308,-0.403775116080638,-0.166173060728624,1.31477462306464,0.887876358046185,0.682454832714654,1.08431151262542,1.41528937457539,1.89071932044187,-5.20244011003201,5.8180102265206,3.11948540770641,0.852949954251983
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Belize,BLZ,8.92908092614448,9.40974058942497,10.4086919637307,4.00371351909538,-2.12657838875785,-1.75976504320663,-1.85800125948006,0.813912719992345,0.327844039583852,5.72065023666906,8.63286312471467,1.78938135201594,2.25779720240918,6.43447208603128,1.73082295725253,-0.719879317857163,1.55376134075311,0.469905572241231,-4.29751566746636,-3.07491344525414,-0.999227091889964,-2.28218512422295,1.73206971753382,1.86924052413502,1.71986752597024,0.623344723744751,-2.31386521552362,-4.06828153670182,-1.04044004654376,2.74257530356437,-14.6255152617956,16.6367646067625,7.24662103489808,-1.54675916595728
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Benin,BEN,5.67842480823693,1.05989406490245,-0.174577693605642,1.24312443544126,-1.72472268031545,3.82668355558341,1.62986021443862,2.65891588399134,0.80483062510794,2.1324003787548,2.65043149973154,2.16452439056758,1.50964025698303,0.336976510869505,1.28077994352564,-1.51043339492205,0.750089697773319,2.9001757042866,1.77647069609412,-0.703743155603306,-0.888244805144353,-0.0571230167535077,1.74647753021327,4.076668026964,3.26077217060734,-1.18432043750336,0.361166139903119,2.67041720047298,3.73701554279164,3.98211326561793,1.12020264806804,4.41335435119757,3.58043408047179,3.70332512754182
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Bermuda,BMU,-0.727990781411421,-4.24143727520426,-0.783533833664436,2.2922568686562,-0.042793868031282,3.81687306796867,2.10816879918625,3.96729398940536,3.10840062782201,2.56233774996586,8.56055025926008,6.67303905692422,-1.91378569899915,3.00625355551543,2.04483377809146,1.4212811702547,5.33726015507226,3.05647529695661,-2.31554307454078,-6.02013631834608,-2.74767294578886,-3.75482688131365,-5.17585752397146,-0.166771480196203,-3.63285540773872,0.878744268938576,-0.633720640096868,3.40119187834931,-0.827444988688441,-0.124745932153232,-7.22554789447419,4.17701251227291,6.31013667887972,4.99991948921101
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Bhutan,BTN,7.44206315606186,-2.15086741379645,8.5856077926902,6.23389087430508,4.98481583399588,8.34574582313611,5.41224511341356,3.5041831485531,3.91677951253379,5.54766474341531,0.881596585426465,4.8804269584859,8.03559524029754,5.5461872466835,3.07510668161098,5.10597951676202,4.23383383576189,14.7631409986349,3.35523609267926,6.48266406090858,10.7124208428696,7.30476940871061,4.006257825918,0.614996700864396,4.74506543590765,5.58370603464722,7.42464056841786,1.21137239128886,2.76296102776938,5.05479153201512,-10.8226112381065,3.68935319221934,4.47661599603487,3.90421522133049
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Bolivia,BOL,2.45834978447405,3.09553411801879,-0.406134714304287,2.22139747426289,2.66087168747602,2.7194959730227,2.44811781398879,3.07606050823537,3.19121970002631,-1.31118057425465,0.762647490787714,-0.0171004578048155,0.785766490656115,1.00515839382646,2.43501168410201,2.67600659638214,3.02573624628771,2.79100341987355,4.37162980865963,1.65007711075671,2.42845713052691,3.51064971722133,3.45406361160401,5.12847092655504,3.84418416828554,3.27865155787241,2.7222071569043,2.68372843487559,1.40411994190022,0.0889440250061426,-13.7898619967426,8.91320528866063,2.54653335522636,1.11808728662825
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Bosnia and Herzegovina,BIH,..,-9.5450731603266,-1.49369917656698,6.08947019876022,16.4737642076186,16.2756717446735,47.8454189814323,31.7790126161015,14.5879851619457,8.43574267970043,4.66760700032494,1.94134423240946,4.81267516142945,4.10275862847334,7.28905393914994,5.02566097156414,6.27585979363216,7.1739207271968,7.20155128475226,-1.31069341204288,2.67372042856877,2.83942425948602,1.11532015786369,4.02941435250273,2.45997274934615,5.65603511201289,4.59597025623206,4.57868807789549,5.10677209046635,4.16109545157208,-1.65750707667169,9.19342480517756,5.53111118093285,2.62616849156352
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Botswana,BWA,3.87620060854523,4.57073178203704,0.0625321470667757,-0.960421541128198,0.795369761855596,4.25881194607905,3.27499725471586,5.86002742979099,-1.75710977151495,7.32308245266344,-0.163772714868571,-1.79114300046759,4.09320837350506,2.80097379395592,0.920692081948033,2.69660633056192,6.36142559180612,3.7618955229655,1.1992313160418,-15.8997149078875,7.82114699392078,4.75557328946104,-1.83175900387364,9.43871073960261,4.17099012944411,-6.19995412245493,5.69319455388396,2.6459126098983,2.72071433079989,1.57639094067899,-10.0332383222742,10.2596472128547,3.82363084321453,1.52893817984001
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Brazil,BRA,-6.04327176300885,-0.686503405731187,-2.18850140503228,3.23867795195491,4.21094030549472,2.63205630361686,0.672968776246492,1.8692443488235,-1.14360390931397,-0.984800297786677,2.96222044712435,0.0770005208743356,1.7820430814383,-0.0458328306526994,4.57169367314847,2.07730833921147,2.8675208375461,5.00147015892721,4.09221626871856,-1.01632362228523,6.62782994929138,3.13169854409105,1.09733293754664,2.17333080616082,-0.303163572469245,-4.30639755989316,-4.01012719205779,0.587668928601474,1.09040860420944,0.562970836695342,-3.83550546624957,4.3179316178023,2.64631532426549,2.83370012768067
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Brunei Darussalam,BRN,-0.263026647451184,0.0482383620452822,-5.72104855607357,-3.19233201409052,-1.53838455173792,-1.12517717451318,-2.40064278413038,3.88335184862585,-8.76195618128142,1.96732640011037,1.2515924816352,-0.64060526761881,1.8968766451203,1.62971827418733,-1.67510542923259,-1.67695306815315,2.45784696303623,-5.37503174884661,-5.66095294794741,-3.72462679896589,0.808737769071328,1.91129549119837,-0.62162371685136,-3.46841841572171,-3.80575468176978,-1.68097052571925,-3.69864300009469,0.109331621558866,-1.09895909064488,2.72616506285996,0.0657353317528475,-2.53123842091919,-2.41660968862067,0.339025318690261
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Bulgaria,BGR,-7.46320765365316,-7.53406885746301,-6.27126388892331,-0.691213573224346,2.16435885208668,3.35646361681499,5.74937030570024,-13.5909226994504,4.4840245421659,-7.8810728954104,5.1050556930103,5.91115958058398,8.19521633481884,6.07406175136217,7.31740492679138,7.86550144024491,7.61684968390605,7.44148890461591,6.87712653095458,-2.72241480587978,2.22607896520175,2.74691014250048,1.33406661288926,1.48366085514411,2.18296501943183,4.72028584001873,4.37288163509066,4.1152395764986,3.74323820792699,5.26897872493906,-2.15683103882644,8.54724211432547,4.76332108962356,1.97332516316222
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Burkina Faso,BFA,-3.18766193398135,6.33847249922952,-2.20972690363685,0.920491455019118,-1.20776072545993,3.04032535754941,8.20998110484305,3.61102243460883,4.38231550291239,4.29384816238002,-1.10710660159205,3.40975770830711,1.17736897014072,4.49294688106092,1.24360966999572,5.29574030906821,2.98889211912471,1.00131276742226,2.73663676272773,-0.000227773519867469,5.31934915891263,3.51633623623128,3.28878346500349,2.66508275857795,1.27047655599692,0.888259827767996,2.9035090911533,3.21640521697573,3.76772678322459,3.24391866186016,-0.443420002406739,4.43100540861892,-0.693015914774818,0.688770925071964
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Burundi,BDI,1.36304401339021,2.84668515883749,-1.65473544627476,-3.24124864614819,-4.45293293605653,-13.2699852268517,-8.06350047055535,-1.5824774393535,2.76802982431101,-3.35382029606878,-2.89542791949714,-0.469619802706177,1.54204707066606,-4.2953882781394,0.997721140754805,-2.77894802793541,1.68473642542624,-0.311187520314832,0.668760370648471,-1.33995105464051,0.287652254263818,0.368535841377152,0.762376963720541,1.2220776240641,0.765722877623617,-2.63843207790325,1.43842311150118,1.41976303921598,2.20950781918904,1.08494176938687,-2.56910007625271,0.462596741612089,-0.413741363752337,0.476410171242918
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Cabo Verde,CPV,-1.35290150988138,-1.01055136482147,8.44798979477743,6.39603048677317,16.782010354077,12.0601838641087,9.39028619703035,9.26550233677044,10.7299407310629,9.54503889861623,12.5710382620585,0.682276166499946,3.72907261625122,2.78169096285627,8.82078735562469,5.64634152921253,6.74862061785244,13.9029028555293,5.93628669264135,-2.43495532260619,1.10867941118087,3.58680088003479,0.983345735610456,0.579092309567969,0.676815488926465,0.922631249857901,4.24816232606327,4.48221093147532,3.60152349643896,6.80449531732363,-20.8937523404244,6.62540765957627,15.1545081084513,4.2751322057766
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Cambodia,KHM,-2.97044816189582,3.22292482028995,1.39521127525019,-1.98219850050883,-39.2029703307445,1.35412063704641,-1.77693528347505,-2.91199173422457,0.452139873018837,10.7982054875931,8.25832877301973,5.72566644409127,4.63862356700642,8.62974314019115,7.85639001144227,11.6637861428805,9.31792401297673,8.78143916559131,5.85728555368171,2.44674504763958,3.45435117133705,5.66993084409259,6.04756982656951,6.25691498312409,6.41109251902618,5.652931676093,6.34300627617029,6.59196495590379,7.43177030242717,6.58272364852731,-4.96368199399319,1.57862051550094,3.74000920039251,3.66847775428445
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Cameroon,CMR,-8.83238750824871,-6.57350502462501,-5.83737588435096,-10.5166043582515,-0.943945008602924,0.107723326425074,1.4475466909911,1.79214014657076,1.98875448721377,1.77511312312416,1.13442792226186,1.61992408023583,1.71295981541175,2.61581878981131,4.14782057634264,-0.550411134631503,0.995178501621496,1.44056500100977,-0.054684354254718,-0.318334274636157,0.000136421484427274,0.496174364645441,1.723811615485,2.08714719116143,2.56873406379989,2.40123368709621,1.45711722669677,0.647004976201075,1.11514946861584,0.636415290549962,-2.43476031121681,0.631351991581198,1.04502997524601,0.652417560279119
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Canada,CAN,-1.29644131211545,-3.30029993067963,-0.296709575701925,1.53574575465912,3.35581443227358,1.62528126114066,0.631530881733894,3.24897485599347,3.03423769242876,4.28983665547817,4.16394849476771,0.774519407466116,1.88796484648248,0.89501858100094,2.13581560192544,2.23757661617552,1.60290147691838,1.06414487775739,-0.0933427924909864,-4.02008809742583,1.95144744690714,2.13607717133128,0.658841956783917,1.2535901034471,1.84840952337521,-0.11236916498423,-0.0982963624127819,1.8094644720755,1.28092659672814,0.429657601305934,-6.06240642306676,5.36528781293082,2.32641594463436,-1.37792078609685
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.141681834726853,-3.20928627038711,-9.78775124105034,-5.37886797123619,-1.57275972465099,-1.48099826202056,-1.34352002810977,0.0864597299432575,0.36080343256711,0.854492132236558,0.889647247053603,2.04406954881368,1.77641924268777,-6.83262932515115,2.73935936787683,3.58453531400384,3.71921512688289
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Central African Republic,CAF,-5.14384284646127,-3.61601860351969,-9.3499022024904,-2.81054491449957,1.67643599170786,4.3152308340197,-6.45635774727835,2.44553463232529,1.89780136644271,0.804779828695573,-5.13401462675454,2.17071826482889,1.37690566221247,-7.63416642788093,3.72625182811642,-1.35012540536219,2.64652651726671,2.61065388109087,-0.0996463174017777,9.30502220176477,5.47038096593693,2.55065326927321,4.00963689358869,-36.8245466038613,0.497506544343594,4.19878078824811,2.87598768927953,2.7861131027974,1.9780319759616,1.72290159793216,-0.744488614542561,-0.705468755505223,0.730965726740934,-0.362884514707787
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Chad,TCD,-6.79304926645887,4.63768979959917,3.51468324567341,-17.6741907151847,7.63158983937645,-3.1278218855421,-2.21398378372668,2.06853854681179,3.33471416519863,-4.11148626055815,-4.24950215625832,7.9544570688811,4.77730878839424,10.2279881032445,27.8073148134373,12.6968038845754,-4.05733919622048,0.671852923392407,-0.463468027675191,-4.86874608942905,9.80713115149598,0.870883384911707,5.29734255122003,-0.767831669015877,-1.51652756708047,0.0674074942708955,-7.0850619018951,-4.81719581978666,2.24768972082788,2.04363651475524,-3.51319644461273,-3.10209208601812,0.591759077197977,-0.668864501806979
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-4.28117501896055,0.438026517384117,-6.37565059386247,-0.133468759749221,1.8297582773701,-0.0726855379298144,0.948076599842508,1.5363504960191,0.736021076194476,1.15023329351136,-9.22341035779262,9.60318203511517,5.0433512927915,3.42060523333167
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Chile,CHL,1.88581611632009,5.97914025557384,9.71844044949243,5.03866265296217,3.50625803516114,7.66762918859645,5.61243124571355,5.96496367578787,2.83546295262515,-1.52035804686301,3.72361873178446,1.96875181903661,2.06991885847773,3.63301530196716,5.60291985486168,4.79182839139716,5.01952135827457,4.14386212927862,2.75755699285021,-2.11061042692428,4.79363748014636,5.18104033334399,5.14158431251035,2.32789256098182,0.783002086375433,1.11370445947465,0.52983351729867,-0.235110167425177,2.14988195463914,-0.962096016030856,-6.98113061984451,10.824550522267,1.64877813218645,-0.0196132258928543
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,China,CHN,2.42762639469862,7.87966755592007,12.9073763491845,12.626827003835,11.8018881692803,9.83296054402696,8.82951365878655,8.17484627382208,6.89019016050649,6.80818759993021,7.73418016479314,7.52872737128337,8.51390950160066,9.4344412783923,9.47923943183717,10.8046485485004,12.0472818925694,13.5553663508412,9.10974706584638,8.85990205362064,10.0634243207535,8.86480747550642,7.12701272347094,7.06322465705706,6.78666987945924,6.35855026398104,6.16542718232793,6.24626618729064,6.25861232477357,5.6929006014863,2.09686667315867,8.47322717245602,3.14769982133814,5.52431494678926
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Colombia,COL,2.14817587559615,-0.0271315908869099,2.00413314386418,3.30195850247352,3.74840675934975,3.21251345205344,0.213941191632387,1.59578906492865,-1.21587529995685,-5.85488076514964,1.25270223212341,0.0920725777672828,0.939608606713477,2.36282939630979,3.79715867736165,3.37111077766936,5.31174394421016,5.39446786231066,2.04799051810861,-0.0317051022677077,3.31434936742798,5.80823503363762,2.87569627540904,4.14129387844136,3.5703066542077,2.06923227113727,1.08114925712198,-0.101221554133033,0.695264947238812,1.36014067984289,-8.50949477621059,9.5929782838861,6.18779953705864,-0.410230298426796
